,title,artist,songid,weekid,track_title,track_n,line,lyric
188,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,3.0,You netter not pout
189,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,4.0,I'm telling you why (Why?)
190,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,5.0,"Santa Claus is comin' to town, gather 'round"
191,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,6.0,He's making a list
192,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,7.0,And checking it twice
193,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,8.0,He's gonna find out who's naughty and nice
194,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,9.0,Santa Claus is comin' to town
195,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,10.0,He sees you when you're sleeping
196,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,11.0,He knows when you're awake
197,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,12.0,He knows if you've been bad or good
198,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,13.0,So be good for goodness sake
199,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,14.0,You better watch out
200,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,15.0,You better not cry
201,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,16.0,You better not pout
202,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,17.0,I'm telling you why
203,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,18.0,Santa Claus is comin' to town
204,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,19.0,"Little tin horns, little tin drums"
205,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,20.0,Rudy-toot-toot and rummy tum tums
206,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,21.0,Santa Claus is comin' to town
207,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,22.0,And curly head dolls that cuddle and coo
208,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,23.0,"Elephants, boats and kiddy cars too"
209,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,24.0,Santa Claus is comin' to town
210,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,25.0,The kids and girls in boy land
211,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,26.0,Will have a jubilee
212,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,27.0,They're gonna build a toy land town
213,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,28.0,All around the Christmas tree
214,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,29.0,"You better watch out, you better not cry"
215,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,30.0,"You better not pout, I'm telling you why"
216,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,31.0,Santa Claus is comin' to town
217,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,32.0,He sees you when you're sleepin'
218,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,33.0,And he knows when you're awake
219,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,34.0,He knows when you've been bad or good
220,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,35.0,So be good for goodness sake
221,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,36.0,You better watch out
222,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,37.0,You better not cry
223,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,38.0,You better not pout
224,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,39.0,I'm telling you why
225,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,40.0,Santa Claus is comin' to town
226,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,41.0,You better watch out
227,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,42.0,You better not cry
228,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,43.0,Better not pout
229,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,44.0,I'm telling you why
230,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,45.0,Santa Claus is comin' to town
231,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,46.0,"You mean, the big fat man with the long white beard"
232,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Santa Claus Is Coming to Town (Ft. The Andrews Sisters),8,47.0,He's comin' to town
233,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Silver Bells,9,1.0,"(Silver bells, silver bells)"
234,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Silver Bells,9,2.0,It's Christmas time in the city
235,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Silver Bells,9,3.0,Ring-a-ling (ring-a-ling)
236,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Silver Bells,9,4.0,Hear them ring (ting-a-ling)
237,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Silver Bells,9,5.0,Soon it will be Christmas day
238,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Silver Bells,9,6.0,"City sidewalks, busy sidewalks"
239,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Silver Bells,9,7.0,Dressed in holiday style
240,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Silver Bells,9,8.0,In the air there's a feeling of Christmas
241,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Silver Bells,9,9.0,(Children laughing
242,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Silver Bells,9,10.0,People passing
243,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Silver Bells,9,11.0,Meeting smile after smile)
244,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Silver Bells,9,12.0,And on every street corner you'll hear
245,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Silver Bells,9,13.0,"Silver bells, (Silver bells) Silver bells, (silver bells)"
246,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Silver Bells,9,14.0,It's Christmas time in the city
247,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Silver Bells,9,15.0,Ring-a-ling (ring-a-ling)
248,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Silver Bells,9,16.0,Hear them ring (hear them ring)
249,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Silver Bells,9,17.0,Soon it will be Christmas day
250,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Silver Bells,9,18.0,(Strings of streetlights
251,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Silver Bells,9,19.0,Even stop lights
252,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Silver Bells,9,20.0,Blink a bright red and green
253,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Silver Bells,9,21.0,As the shoppers rush
254,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Silver Bells,9,22.0,Home with their treasures
255,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Silver Bells,9,23.0,Hear the snow crunch
256,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Silver Bells,9,24.0,See the kids rush
257,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Silver Bells,9,25.0,This is Santa's big day
258,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Silver Bells,9,26.0,And above all this bustle you'll hear
259,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Silver Bells,9,27.0,Silver bells) the corner Santa Claus
260,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Silver Bells,9,28.0,"(Silver bells), it's busy now because"
261,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Silver Bells,9,29.0,It's Christmas time in the city
262,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Silver Bells,9,30.0,"Ring-a-ling, (it fills the winter air)"
263,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Silver Bells,9,31.0,Hear them ring (you'll hear it everywhere)
264,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Silver Bells,9,32.0,Soon it will be Christmas day
265,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Silver Bells,9,33.0,"City sidewalks, (silver bells) busy sidewalks"
266,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Silver Bells,9,34.0,(Silver bells) Dressed in holiday style
267,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Silver Bells,9,35.0,In the air (It's Christmas time in the city)
268,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Silver Bells,9,36.0,There's a feeling of Christmas
269,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Silver Bells,9,37.0,"Children laughing, (ring-a-ling)"
270,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Silver Bells,9,38.0,"People passing, (Hear them ring)"
271,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Silver Bells,9,39.0,Meeting smile after smile
272,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Silver Bells,9,40.0,Very soon it will be Christmas day
273,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,1.0,T's beginning to look a lot like Christmas
274,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,2.0,Everywhere you go
275,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,3.0,Take a look in the Five and Ten
276,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,4.0,Glistening once again
277,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,5.0,With candy canes and silver lanes aglow
278,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,6.0,It's beginning to look a lot like Christmas
279,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,7.0,Toys in every store
280,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,8.0,But the prettiest sight to see
281,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,9.0,Is the holly that will be
282,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,10.0,On your own front door
283,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,11.0,A pair of Hop-a-long boots and a pistol that shoots
284,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,12.0,Is the wish of Bonny and Ben
285,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,13.0,Dolls that will talk and go for a walk
286,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,14.0,Is the hope of Janice and Jenn
287,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,15.0,And mom and dad can hardly wait
288,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,16.0,For school to start again
289,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,17.0,It's beginning to look a lot like Christmas
290,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,18.0,Everywhere you go
291,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,19.0,There's a tree in the Grand Hotel
292,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,20.0,One in the park as well
293,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,21.0,The sturdy kind that doesn't mind the snow
294,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,22.0,It's beginning to look a lot like Christmas
295,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,23.0,Soon the bells will start
296,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,24.0,And the thing that will make them ring
297,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,25.0,Is the Carol that you sing
298,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,26.0,Right within your heart
299,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,27.0,A pair of Hop-a-long boots and a pistol that shoots
300,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,28.0,Is the wish of Bonny and Ben
301,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,29.0,Dolls that will talk and go for a walk
302,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,30.0,Is the hope of Janice and Jenn
303,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,31.0,And mom and dad can hardly wait
304,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,32.0,For school to start again
305,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,33.0,It's beginning to look a lot like Christmas
306,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,34.0,Soon the bells will start
307,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,35.0,And the thing that will make them ring
308,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,36.0,Is the Carol that you sing
309,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,37.0,"Right within your heart, right within your heart"
310,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Christmas in Killarney,11,1.0,"The holly green, the ivy green"
311,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Christmas in Killarney,11,2.0,The prettiest picture you've ever seen
312,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Christmas in Killarney,11,3.0,Is Christmas in Killarney
313,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Christmas in Killarney,11,4.0,With all of the folks at home
314,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Christmas in Killarney,11,5.0,"It's nice, you know, to kiss your beau"
315,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Christmas in Killarney,11,6.0,While cuddling under the mistletoe
316,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Christmas in Killarney,11,7.0,"And Santa Claus you know, of course"
317,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Christmas in Killarney,11,8.0,Is one of the boys from home
318,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Christmas in Killarney,11,9.0,The door is always open
319,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Christmas in Killarney,11,10.0,The neighbors pay a call
320,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Christmas in Killarney,11,11.0,And Father John before he's gone
321,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Christmas in Killarney,11,12.0,Will bless the house and all
322,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/20/1958,Christmas in Killarney,11,13.0,How grand it feels to click your heels
